index,reason,company,product_descrpition,brand_name,date,url
1840,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128983.htm,Town &amp; Country Markets,"Peanuts, Snack Mix",Town &amp; Country Markets,Salmonella,03/2009
1841,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128821.htm,Palmer Candy Company,"Peanuts, Candy","Palmer Candy, HyVee, Best Choice, more",Salmonella,03/2009
1842,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128565.htm,Fritz Company Inc.,Candy,Fritzie,Salmonella,03/2009
1843,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128499.htm,Delphina&#39;s Bakery,"Snack Bars, Cookies",Delphina&#39;s,Salmonella,03/2009
1844,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128814.htm,Osage Pecan Company,Peanuts,Osage Pecan Company,Salmonella,03/2009
1845,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128448.htm,"Casper&#39;s Ice Cream, Inc.",Ice Cream,Fat Boy,Salmonella,03/2009
1846,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129089.htm,"Turner Holdings, LLC",Ice Cream,"Hiland, Best Choice",Salmonella,03/2009
1847,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129073.htm,Betty Lou&#39;s Inc.,Snack Food,Betty Lou&#39;s,Salmonella,03/2009
1848,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128892.htm,"Roth&#39;s IGA Foodliner, Inc.","Peanuts, Trail Mix","Aunt Patty&#39;s, Roth&#39;s IGA Foodliner",Salmonella,03/2009
1849,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129074.htm,"Casey&#39;s General Stores, Inc.",Peanuts,Casey&#39;s,Salmonella,03/2009
1850,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128670.htm,"Jenny Craig, Inc.",Snack Bar,Jenny&#39;s Delites,Salmonella,03/2009
1851,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128884.htm,Rio Pluma LLC,Peanuts,Rio Pluma LLC,Salmonella,03/2009
1852,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128847.htm,"Potent Foods, Inc.","Snack Bars, Cookies",Potent Foods,Salmonella,03/2009
1853,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128944.htm,SunSprout Enterprises,Fruit and Vegetables,SunSprout Enterprises,Salmonella,03/2009
1854,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128402.htm,Betty Lou&#39;s Inc.,Snack Bar,Peanut Oregon,Salmonella,03/2009
1855,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128785.htm,Nature&#39;s Path,"Peanuts, Snack Bars, Cereal",Nature&#39;s Path,Salmonella,03/2009
1856,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128533.htm,Erin Baker&#39;s Wholesome Baked Good,"Cookies, Peanuts, Peanut Butter, Snack Food, Brownie",Erin Baker&#39;s,Salmonella,03/2009
1857,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128889.htm,Roman Meal Company,Snack Bar,Roman Meal,Salmonella,03/2009
1858,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128795.htm,New Nissi Corp,Candy,New Nissi,Salmonella,03/2009
1859,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128678.htm,Just Desserts,Cake and Pie,Just Desserts,Salmonella,03/2009
1860,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128426.htm,"Breadfarm, Inc","Peanut Butter, Cookies, Dog Food, Snack Bar","Valencia, Sirius, Wonder Bars",Salmonella,03/2009
1861,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128629.htm,Highland Health Foods,"Peanuts, Peanut Butter",Highland Health Foods,Salmonella,03/2009
1862,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129052.htm,Whole Foods Market,"Peanuts, Snack Mix",Glory Bee Foods,Salmonella,03/2009
1863,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm136072.htm,Beneficial Foods/Nature&#39;s Candy,"Snack Bar, Snack Food","Nature&#39;s Candy, Beneficial Foods Products",Salmonella,03/2009
1864,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128667.htm,Jelly Belly Candy Compoany,Candy,Jelly Belly,Salmonella,02/2009
1865,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128742.htm,Marron Foods,Dairy,Safeway,Possible contaminiation,02/2009
1866,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128600.htm,"Goya Foods, Inc.",Fruit and Vegetables,Goya,Allergen,02/2009
1867,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129001.htm,Turkey Hill,Ice Cream,Turkey Hill,Salmonella,02/2009
1868,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128407.htm,BIC Acquisition,Ice Cream,World Classic Trading Company,Salmonella,02/2009
1869,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128874.htm,"Reser&#39;s Fine Foods, Inc.",Pre-Packaged Meals,Reser&#39;s,Salmonella,02/2009
1870,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128773.htm,Mystical One LLC,Beverage,Mystical One,Listeria monocytogenes,02/2009
1871,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128857.htm,Professional Recreation Organization Inc,Snack Bar,Lifestyles,Salmonella,02/2009
1872,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128514.htm,Dr. Smoothie,Snack Bar,Dr. Smoothie,Salmonella,02/2009
1873,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129019.htm,Schwan,Ice Cream,Schwan,Salmonella,02/2009
1874,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128435.htm,Brown &amp; Haley,"Peanuts, Candy",Brown &amp; Haley,Salmonella,02/2009
1875,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128986.htm,Trader Joe&#39;s,"Trail Mix, Snack Bar",Trader Joe&#39;s,Salmonella,02/2009
1876,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129045.htm,Werner Gourmet Meat Snacks Inc.,Snack Foods,Werner Gourmet Snacks,Salmonella,02/2009
1877,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128637.htm,House of Flavors Ice Cream Company,Ice Cream,"House of Flavors, Shurfine, Welsh, more",Salmonella,02/2009
1878,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129010.htm,Umpqua Dairy,Ice Cream,Umpqua,Salmonella,02/2009
1879,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128405.htm,Betty Lou&#39;s Inc,Snack Food,Betty Lou&#39;s,Salmonella,02/2009
1880,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128563.htm,Fresh &amp; Easy Neighborhood Market Inc.,"Candy, Snack Bar",Fresh &amp; Easy,Salmonella,02/2009
1881,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128656.htm,Innova Nutrition,Snack Bar,Diabeteze,Salmonella,02/2009
1882,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128876.htm,"Rich Ice Cream Company, Inc.",Ice Cream,Rich&#39;s,Salmonella,02/2009
1883,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129063.htm,WinCo Foods,"Peanuts, Peanut Butter",WinCo Foods,Salmonella,02/2009
1884,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129079.htm,"GloryBee Foods, Inc.",Peanuts,Aunt Patty&#39;s,Salmonella,02/2009
1885,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128409.htm,Biogenesis Nutraceuticals Inc.,Snack Bar,Diabetone,Salmonella,02/2009
1886,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128592.htm,"Glutenfreeda Foods, Inc.",Cookies,Peanut Envy,Salmonella,02/2009
1887,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128894.htm,"Roth&#39;s IGA Foodliner, Inc.","Peanuts, Snack Mix","SunRidge, Aunt Patty&#39;s",Salmonella,02/2009
1888,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128905.htm,San Link Inc.,Fish,San Link Inc.,Clostridium botulinum,02/2009
1889,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128404.htm,Betty Lou&#39;s Inc,Snack Bar,Peanut Oregon,Salmonella,02/2009
1890,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128897.htm,S&amp;M (USA) Enterprise Corp,Fish,S&amp;M (USA) Enterprise Corp,Clostridium botulinum,02/2009
1891,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128416.htm,"Bliss Bros. Dairy, Inc.",Ice Cream,"Witch&#39;s Brew, JJ Lawson",Salmonella,02/2009
1892,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129043.htm,"Well&#39;s Dairy, Inc.",Ice Cream,"Blue Bunny, Great Value, Hy-Vee, more",Salmonella,02/2009
1893,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128325.htm,"International Commodity Distributors, Inc.","Peanuts, Snack Mix","Davis Lewis Orchards, Bristol Farms, Clark&#39;s Nutrition Natural Foods Market, more",Salmonella,02/2009
1894,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128544.htm,Deluxe Ice Cream Co.,Ice Cream,Deluxe Ice Cream,Salmonella,02/2009
1895,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128996.htm,Tri-Union Seafoods,Fish,Genova,Allergen,02/2009
1896,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128366.htm,"Arrowhead Mills, Inc.",Flour,Arrowhead Mills,Allergen,02/2009
1897,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128560.htm,Four in One LLC,Peanut Butter,LUCKY,Salmonella,02/2009
1898,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm136075.htm,"Gurley&#39;s Foods, Inc.",Candy,Gurley&#39;s,Salmonella,02/2009
1899,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128495.htm,Dairy Fresh,Ice Cream,Dairy Fresh,Salmonella,02/2009
1900,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128498.htm,Dean Foods,Ice Cream,IGA,Salmonella,02/2009
1901,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128870.htm,Ramsey Popcorn Co.,Candy,Camp Masters,Salmonella,02/2009
1902,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128596.htm,Golden Temple of Oregon LLC,Snack Bar,WHA GURU CHWE,Salmonella,02/2009
1903,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128338.htm,Albertus Koeze &amp; Co.,Candy,Koeze Company,Salmonella,02/2009
1904,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128526.htm,EB Performance LLC,Snack Food,PB &amp; Whey,Salmonella,02/2009
1905,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128757.htm,Mighty-O,Donuts,Mighty-O,Salmonella,02/2009
1906,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128604.htm,Grandpa Dons,Snack Mix,Grandpa&#39;s Oven,Salmonella,02/2009
1907,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128664.htm,J&amp;J Snack Foods,Peanut Butter,"READI-BAKE, Block &amp; Barrel, Annabella, more",Salmonella,02/2009
1908,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128891.htm,"Root Farms, Inc",Snack Mix,"Root Farms, Inc",Salmonella,02/2009
1909,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128340.htm,Allann Bros Coffee,"Deserts, Peanut Butter, Snack Bar, Rice, Salad, Soup",The Beanery Caf�&#39;s,Salmonella,02/2009
1910,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128479.htm,Country Home Bakers,Cookies,"READI-BAKE, BakerSource, Block &amp; Barrel",Salmonella,02/2009
1911,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128952.htm,Sweet Life Patisserie,"Brownie, Cake and Pie, Cookies",Sweet Life,Salmonella,02/2009
1912,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128441.htm,Caputo&#39;s Fresh Markets,Peanuts,Caputo&#39;s,Salmonella,02/2009
1913,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128887.htm,Rite Aid,"Peanuts, Snack Mix",Rite Aid,Salmonella,02/2009
1914,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128328.htm,"1-800-Flowers.com, Inc.","Snack Mix, Peanuts","Torn Ranch, Martha Stewart",Salmonella,02/2009
1915,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128412.htm,Biogenesis Nutraceuticals Inc.,Snack Bar,Diabetone Gluco,Salmonella,02/2009
1916,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128993.htm,"Tree of Life, Inc.","Peanuts, Snack Mix",Tree of Life,Salmonella,02/2009
1917,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128373.htm,"Aspen Hills, Inc.",Cookies,"ABC, Apple Mountain, Baker Jo&#39;s, more",Salmonella,02/2009
1918,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128657.htm,Innova Nutrition,Snack Bar,Diabeteze,Salmonella,02/2009
1919,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128743.htm,Maxfield Candy Co.,Candy,"Maxfield,  Hallmark, Botticelli, more",Salmonella,02/2009
1920,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/UCM128911.htm,Chocolate Co Inc,Candy,Choxie,Salmonella,02/2009
1921,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128764.htm,Mixed Nuts Inc.,Snack Mix,Premium Orchard,Salmonella,02/2009
1922,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128677.htm,Junior&#39;s Cheesecake &amp; Desserts,Cake and Pie,Junior&#39;s Cheesecake,Salmonella,02/2009
1923,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128392.htm,Bear Naked,Snack Mix,Bear Naked,Salmonella,02/2009
1924,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128735.htm,Marich Confectionary,Candy,Marich Confectionary,Salmonella,02/2009
1925,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128971.htm,Theo Chocolate,Candy,Theo,Salmonella,02/2009
1926,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128922.htm,Slim-Fast,Snack Bar,Slim-Fast,Salmonella,02/2009
1927,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128438.htm,"C &amp; K Market, Inc.","Peanuts, Snack Mix","Aunt Patty&#39;s, C &amp; K Market",Salmonella,02/2009
1928,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm136076.htm,National Raisin Company,Trail Mix,"Champion, Southern Grove, Food Lion, more",Salmonella,02/2009
1929,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128811.htm,The Scotts Company LLC,Animal Feed,"Morning Song, Royal Wing, Morning Melodies",Salmonella,02/2009
1930,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128335.htm,Abott Nutrition,Snack Bar,ZonePerfect,Salmonella,02/2009
1931,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128947.htm,Superior Nut and Candy,"Peanuts, Snack Food","Superior, Felix &amp; Oscar, Stuckey&#39;s",Salmonella,02/2009
1932,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128620.htm,Heavenly Candy Compoany,Candy,Heavenly Candy,Salmonella,02/2009
1933,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128546.htm,Falcon Trading Company/SunRidge Farms,"Peanuts, Snack Mix, Candy, Dairy","Sunridge, Naturally Preferred, Earth Fare, more",Salmonella,02/2009
1934,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128772.htm,SUPERVALU INC.,Snack Mix,"ACME, Albertsons, Shaw&#39;s, more",Salmonella,02/2009
1935,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128512.htm,Dr. Melina Inc.,Snack Bar,Dr. Melina Inc.,Salmonella,02/2009
1936,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128478.htm,Cougar Mountain Baking Company,Cookies,Cougar Mountain,Salmonella,02/2009
1937,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129078.htm,GKI Foods Inc.,Candy,Silver Lake,Salmonella,02/2009
1938,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128472.htm,Complete Life Potential,Snack Bar,Caveman,Salmonella,02/2009
1939,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128816.htm,Osem USA,Dressing and Seasoning Product,Osem,Allergen,02/2009
1940,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128577.htm,General Mills,Snack Bar,Cascadian,Salmonella,02/2009
1941,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128941.htm,Stop &amp; Shop,Peanuts,Nature&#39;s Promise,Salmonella,02/2009
1942,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128770.htm,Mountain Man Nut &amp; Fruit Co.,Candy,Cherry Hill Supremes,Salmonella,02/2009
1943,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128921.htm,Slim-Fast,Snack Bar,Slim-Fast,Salmonella,02/2009
1944,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129055.htm,Whole Foods Market,Peanut Butter,Whole Foods,Salmonella,02/2009
1945,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128854.htm,Premier Packing Company,Peanuts,Premier Packing Company,Salmonella,02/2009
1946,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128344.htm,"American Health Kennels, Inc.",Dog Food,"American Health Kennels, Inc.",Salmonella,02/2009
1947,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128957.htm,The Alps Candy,Peanuts,The Alps Candy,Salmonella,02/2009
1948,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128387.htm,"Bad Byron&#39;s Specialty Food Products, Inc.",Peanuts,Bad Byron&#39;s,Salmonella,02/2009
1949,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128573.htm,Gayle&#39;s Chocolates,Candy,Gayle&#39;s,Salmonella,02/2009
1950,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128406.htm,Betty Lou&#39;s Inc.,Snack Food,Betty Lou&#39;s,Salmonella,02/2009
1951,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128333.htm,"A.M. Braswell, JR. Food Company, Inc.",Peanut Products,"Braswell, Avon, B &amp; B, more",Salmonella,02/2009
1952,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128493.htm,Cumberland Farms,"Peanuts, Snack Mix",Cumby&#39;s Snacks,Salmonella,02/2009
1953,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128528.htm,"Eillien&#39;s Candies, Inc.",Topping Product,Eillien&#39;s,Salmonella,02/2009
1954,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128959.htm,"The Annapolis Chocolate Co., Inc.","Candy, Snack Bar","Mr. Chocolate, Old Fashion Candy Company, The Kidz Kompany, more",Salmonella,02/2009
1955,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129004.htm,"Turner Holdings, LLC",Ice Cream,"Best Choice, Luvel",Salmonella,02/2009
1956,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128751.htm,"Melaleuca, Inc.",Snack Bar,"Attain, ProFlex",Salmonella,02/2009
1957,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129084.htm,"Melaleuca, Inc.",Snack Bar,"Attain, ProFlex",Salmonella,02/2009
1958,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128389.htm,Balance Bar Company,Snack Bar,Balance,Salmonella,02/2009
1959,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128430.htm,Brent and Sam&#39;s,Cookies,Sam&#39;s Choice,Salmonella,02/2009
1960,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128431.htm,Brent and Sam&#39;s,Cookies,Archer Farms,Salmonella,02/2009
1961,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128873.htm,Red Wheel Fundraising,Cookies,Red Wheel Fundraising,Salmonella,02/2009
1962,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128951.htm,"Sweet Factory, LLC Inc.","Peanuts, Candy, Snack Food",Sweet Factory,Salmonella,02/2009
1963,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128797.htm,New Seasons Market,Peanut Butter,New Seasons Market,Salmonella,02/2009
1964,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128379.htm,"Aurora Products,  Inc",Peanuts,Aurora Natural,Salmonella,02/2009
1965,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128342.htm,American Almond Products Company,"Peanuts, Peanut Butter, Snack Food","American Almond, Freshdirect",Salmonella,02/2009
1966,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128360.htm,"Arbonne International, LLC",Candy,Arbonne Figure 8,Salmonella,02/2009
1967,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128659.htm,"In-Room Plus Inc, In-Room West Inc.","Peanuts, Snack Mmix",Banana Moon,Salmonella,02/2009
1968,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128413.htm,Blanton&#39;s Candies,Candy,Blanton&#39;s,Salmonella,02/2009
1969,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128765.htm,Mooresville Ice Cream Co.,Ice Cream,DeLuxe Ice Cream,Salmonella,02/2009
1970,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128358.htm,Aqua Star,Seafood,Aqua Star,Salmonella,02/2009
1971,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128598.htm,"Golden Temple of Oregon, LLC",Snack Bars,WHA GURU CHEW,Salmonella,02/2009
1972,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128584.htm,"Nutco, Inc. dba Germack Pistachio Co.",Peanuts,Germack Pistachio Co.,Salmonella,02/2009
1973,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128924.htm,Something Better Natural Foods,"Peanuts, Snack Food",Something Better Natural Foods,Salmonella,02/2009
1974,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128570.htm,Garber&#39;s Ice Cream Company,"Ice Cream, Snack Food","Garber&#39;s, Frederick Farms",Salmonella,02/2009
1975,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129049.htm,"Western Trade Group, Inc.",Peanuts,Western Trade Group,Salmonella,02/2009
1976,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128347.htm,"American Nutrition, Inc.",Dog Food,"American Nutrition, Farm Style, Hill Country, more",Salmonella,02/2009
1977,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128401.htm,"Best Maid Cookie Company, Inc.",Cookies,Best Maid Cookie Company,Salmonella,02/2009
1978,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128606.htm,Great Harvest Bread Co.,Snack Mix,Great Harvest Bread Co.,Salmonella,02/2009
1979,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128500.htm,Deluxe Ice Cream Co,Ice Cream,"Deluxe Ice Cream, Country Classic, Western Family, more",Salmonella,02/2009
1980,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128812.htm,Orchard Crest Farms,Snack Mix,"Orchard Crest Farms, Gramma Anna&#39;s",Salmonella,02/2009
1981,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129090.htm,WinCo Foods,Snack Mix,Cascade,Salmonella,02/2009
1982,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128553.htm,Farley&#39;s and Sathers Candy Company,Candy,"Brach&#39;s, Farleys, Sathers, more",Salmonella,02/2009
1983,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128460.htm,Cheryl &amp; Co.,Cookies,Cheryl &amp; Co.,Salmonella,02/2009
